primaryName,escritor_score_mean,escritor_score_max,escritor_score_std,escritor_ganador_oscar_prom,escritor_nominado_oscar_prom
Nyein Chan Kyaw,6.199999999999999,6.6,0.5656854249492382,0.0,0.0
Nyein Min,7.949999999999999,8.1,0.21213203435596445,0.0,0.0
Nyima Cartier,6.6,6.6,,0.0,0.0
Nyk Fry,8.6,8.6,,0.0,0.0
Nyka Tv,,,,0.0,0.0
Nykeith McNeal,,,,0.0,0.0
Nykieria Chaney,,,,0.0,0.0
Nyla A. Richardson,,,,0.0,0.0
Nyla Innuksuk,,,,0.0,0.0
Nyle Cavazos Garcia,5.8,6.3,0.7071067811865476,0.0,0.0
Nyna Pais Caputi,7.8,7.8,,0.0,0.0
Nyneve Laura Minnear,7.65,8.5,0.6757711644237764,0.0,0.0
Nynke Dijkstra,,,,0.0,0.0
Nynke Klompmaker,6.3,6.3,,0.0,0.0
Nynn Arwena Tamayo,,,,0.0,0.0
Nynne Oldenburg,5.55,6.0,0.636396103067893,0.0,0.0
Nyoman Hs,,,,0.0,0.0
Nyssa Li,7.4,7.4,,0.0,0.0
Nyssa Mitchell,,,,0.0,0.0
Nyuma Belogorski,,,,0.0,0.0
Nzhde Ayrapetyan,,,,0.0,0.0
Nándor Bednai,,,,0.0,0.0
Nándor Gion,7.65,7.7,0.07071067811865545,0.0,0.0
Nándor Jakab-Benke,8.1,8.1,,0.0,0.0
Nándor Kovács,6.25,6.5,0.3535533905932738,0.0,0.0
Nándor Lovas,5.4,5.4,,0.0,0.0
Nándor Lörincz,7.0,7.0,,0.0,0.0
Nándor Pálfalvi,6.6,6.6,,0.0,0.0
Négar Djavadi,5.4,5.4,,0.0,0.0
Néjia Ben Mabrouk,8.1,8.5,0.4582575694955845,0.0,0.0
Néjib Belkadhi,7.5,9.1,1.417744687875783,0.0,0.0
Nélida de Mendoza,,,,0.0,0.0
Néstor Almendros,7.9,7.9,,0.0,0.0
Néstor Amarilla Ojeda,7.5,7.5,,0.0,0.0
Néstor Basterretxea,7.2,7.2,,0.0,0.0
Néstor Colombo,,,,0.0,0.0
Néstor Correa Rodríguez,,,,0.0,0.0
Néstor Cosentino,,,,0.0,0.0
Néstor F. Dennis,,,,0.0,0.0
Néstor Fonte,9.0,9.0,,0.0,0.0
Néstor Gaffet,7.4,7.4,,0.0,0.0
Néstor H. Ruano,9.0,9.0,,0.0,0.0
Néstor Lescovich,3.75,4.7,1.3435028842544405,0.0,0.0
Néstor López,,,,0.0,0.0
Néstor Mazzini,,,,0.0,0.0
Néstor Montalbano,5.949999999999999,6.3,0.49497474683058307,0.0,0.0
Néstor Montilla,,,,0.0,0.0
Néstor Paternostro,6.75,7.4,0.9192388155425123,0.0,0.0
Néstor Petruccelli,5.9,5.9,,0.0,0.0
Néstor Pinion,6.7,6.7,,0.0,0.0
Néstor Ruiz Medina,,,,0.0,0.0
Néstor Sánchez Sotelo,5.800000000000001,6.2,0.5656854249492376,0.0,0.0
Néstor Zapata,6.4,6.4,,0.0,0.0
Néstor del Barco,,,,0.0,0.0
Névio Ramos,5.1,5.1,,0.0,0.0
Níall Carver,8.4,8.4,,0.0,0.0
Nína Dögg Filippusdóttir,7.3,7.3,,0.0,0.0
Nína Petersen,,,,0.0,0.0
Nóbel Kudelász,,,,0.0,0.0
Nóra Lakos,,,,0.0,0.0
Nóra Rainer-Micsinyei,,,,0.0,0.0
Nóra Ruszkai,,,,0.0,0.0
Núria Gago,,,,0.0,0.0
Núria Polo,,,,0.0,0.0
Núria Roura Benito,6.7,6.7,,0.0,0.0
Núria Valls,4.5,4.5,,0.0,0.0
Núria Velasco,,,,0.0,0.0
Núria Vila,,,,0.0,0.0
Núria Villazán,6.65,7.4,0.5446711546122733,0.0,0.0
O,,,,0.0,0.0
O H Krill,,,,0.0,0.0
O'Brian Tomalin,4.699999999999999,4.8,0.1414213562373093,0.0,0.0
O'Dale Ireland,5.05,5.1,0.0707106781186545,0.0,0.0
O'Neil Bürgi,9.0,9.0,,0.0,0.0
O'ar Pali,,,,0.0,0.0
O-Lan Jones,6.8,6.8,,0.0,0.0
O. Aasaithambi,,,,0.0,0.0
O. Aitymbetov,,,,0.0,0.0
O. Corbin Saleken,6.2,7.7,2.1213203435596424,0.0,0.0
O. Erdene,6.4,7.7,1.0677078252031313,0.0,0.0
O. Gnanam,,,,0.0,0.0
O. Henry,6.640000000000001,7.7,1.3315404612703285,0.0,0.0
O. Melkonyan,2.7,2.7,,0.0,0.0
O. Nathapon,7.0,7.0,,0.0,0.0
O. Nuri Ergün,5.4,5.4,,0.0,0.0
O. Oguntola,,,,0.0,0.0
O.A Adekunle Richmond,,,,0.0,0.0
O.A. van der Stoep,,,,0.0,0.0
O.A.R.,7.6,7.6,,0.0,0.0
O.B. Babbs,6.6,6.6,,0.0,0.0
O.H. Krill,4.5,5.0,0.5715476066494083,0.0,0.0
O.O. Caramazza,6.6,6.6,,0.0,0.0
O.O. Sagay,6.0,6.0,,0.0,0.0
O.P. Dutta,6.444444444444445,7.9,0.9098229375970783,0.0,0.0
O.P. Haryanvi,7.8,7.8,,0.0,0.0
O.P. Ralhan,6.4,7.1,0.7257180352359078,0.0,0.0
O.V. Falck-Ytter,6.5,6.5,,0.0,0.0
O.V. Vijayan,7.449999999999999,7.6,0.21213203435596445,0.0,0.0
O.W. Tuthill,6.9,7.3,0.5656854249492382,0.0,0.0
Oakley Anderson-Moore,8.0,8.0,,0.0,0.0
Oan Hostench,,,,0.0,0.0
Oan Kim,,,,0.0,0.0
Oana Cajal,6.7,6.7,,0.0,0.0
Oana Costea,,,,0.0,0.0
Oana Ghiocel,5.9,7.0,1.555634918610405,0.0,0.0
Oana Giurgiu,,,,0.0,0.0
Oana Ioachim,6.2,6.2,,0.0,0.0
Oana Ivan,6.3,6.3,,0.0,0.0
Oana Rasuceanu,6.166666666666667,6.7,0.5033222956847168,0.0,0.0
Oana Tudor,,,,0.0,0.0
Obadoni Bridaniels,,,,0.0,0.0
Obafemi Adisa,,,,0.0,0.0
Obaida Zaiton,,,,0.0,0.0
Obakeng Menyatso,,,,0.0,0.0
Obba Babatundé,2.9000000000000004,3.1,0.2828427124746191,0.0,0.0
Obe Beatriz Nenquimo,,,,0.0,0.0
Obed Cruz García,,,,0.0,0.0
Obed Emvula,6.9,6.9,,0.0,0.0
Obed Jean Baptiste,,,,0.0,0.0
Obeli N. Krishna,7.1,7.1,,0.0,0.0
Oben Aras,5.6,5.6,,0.0,0.0
Obeth S. Thomas,,,,0.0,0.0
Obi Emelonye,5.166666666666667,6.3,1.0016652800877814,0.0,0.0
Obie Dean,,,,0.0,0.0
Obie Pretorius,6.699999999999999,7.3,0.8485281374238568,0.0,0.0
Obie Scott Wade,5.9,5.9,,0.0,0.0
Obieze Okafor,,,,0.0,0.0
Obin Olson,4.25,4.3,0.0707106781186545,0.0,0.0
Obinna Etiobi,,,,0.0,0.0
Obinwa Darlington,,,,0.0,0.0
ObliviousHD,7.050000000000001,7.9,1.202081528017131,0.0,0.0
Obrad Gluscevic,7.340000000000001,8.0,0.589915248150105,0.0,0.0
Obrad Nenezic,5.15,5.9,1.0606601717798212,0.0,0.0
Oby Best,,,,0.0,0.0
Ocean Chan,5.8,6.8,1.4142135623730951,0.0,0.0
Ocean Grey,,,,0.0,0.0
Ocellina Falgas,,,,0.0,0.0
Ocelot,,,,0.0,0.0
Ochazukenori,,,,0.0,0.0
Ochgerel,6.2,6.2,,0.0,0.0
Ockert Potgieter,,,,0.0,0.0
Octaaf Duerinckx,,,,0.0,0.0
Octav Chelaru,,,,0.0,0.0
Octav Gheorghe,4.3,4.3,,0.0,0.0
Octav Pancu-Iasi,7.15,7.3,0.21213203435596445,0.0,0.0
Octave Feuillet,6.9,7.8,1.2727922061357857,0.0,0.0
Octave Mirbeau,6.1,7.4,0.979795897113271,0.0,0.0
Octavi Martí,3.3,3.3,,0.0,0.0
Octavi Pellissa,6.6,6.6,,0.0,0.0
Octavia Earl,,,,0.0,0.0
Octavian O.,5.733333333333333,8.3,2.227853974867594,0.0,0.0
Octavian Repede,3.25,3.5,0.3535533905932738,0.0,0.0
Octavian Sava,6.066666666666666,6.9,1.357694123627753,0.0,0.0
Octavian Strunila,,,,0.0,0.0
Octavio Bellini,4.7,4.7,,0.0,0.0
Octavio Cortázar,6.95,7.0,0.0707106781186545,0.0,0.0
Octavio Gasca,3.3,3.3,,0.0,0.0
Octavio Getino,7.45,7.5,0.0707106781186545,0.0,0.0
Octavio Guerra,6.55,7.0,0.636396103067893,0.0,0.0
Octavio Lasheras,4.4,4.4,,0.0,0.0
Octavio Montiglio,4.8,4.8,,0.0,0.0
Octavio Mora,,,,0.0,0.0
Octavio Paz,7.1,7.1,,0.0,0.0
Octavio Revol Molina,,,,0.0,0.0
Octavio Reyes López,,,,0.0,0.0
Octavio Scopelliti,6.1,6.1,,0.0,0.0
Octavio Solis,5.7,5.7,,0.0,0.0
Octavio Trillos,,,,0.0,0.0
Octavio di Leo,,,,0.0,0.0
Octavius Ra,4.3,4.3,,0.0,0.0
October,,,,0.0,0.0
October Kingsley,2.9,2.9,,0.0,0.0
Octávio Bezerra,5.95,7.2,1.7677669529663689,0.0,0.0
Octávio Rosado,5.7,5.7,,0.0,0.0
Océan,5.65,6.4,1.0606601717798212,0.0,0.0
Oda Schaefer,6.0,6.8,1.1313708498984758,0.0,0.0
Odalys Nanin,,,,0.0,0.0
Oday Rasheed,6.55,6.6,0.0707106781186545,0.0,0.0
Odd Bang-Hansen,6.300000000000001,6.9,0.8485281374238575,0.0,0.0
Odd Berset,5.7,5.7,,0.0,0.0
Odd Børretzen,5.85,6.3,0.6363961030678927,0.0,0.0
Odd Hjort Sørensen,4.9,4.9,,0.0,0.0
Odd Ragnar Lund,,,,0.0,0.0
Odd-Magnus Williamson,,,,0.0,0.0
Oddgeir Bruaset,,,,0.0,0.0
Oddný Sturludóttir,5.7,5.7,,0.0,0.0
Oddone Cappellino,5.1,5.1,,0.0,0.0
Oddvar Bull Tuhus,5.175,6.2,0.6562882641905813,0.0,0.0
Oddvar Einarson,6.2,7.6,1.4525839046333946,0.0,0.0
Ode Bitton,5.4,5.4,,0.0,0.0
Oded Farber,6.7,6.7,,0.0,0.0
Oded Levy,6.4,6.4,,0.0,0.0
Oded Marom,7.1,7.1,,0.0,0.0
Oded Rozen,4.5,4.5,,0.0,0.0
Oded Ruskin,,,,0.0,0.0
Oded Shachar,,,,0.0,0.0
Oded Tabak,,,,0.0,0.0
Oded Toury,,,,0.0,0.0
Odeda Yaari,5.0,5.0,,0.0,0.0
Odega Shawa,,,,0.0,0.0
Odei Etxearte,,,,0.0,0.0
Odelsha Agishev,6.571428571428571,8.1,0.8222189222122998,0.0,0.0
Oden Amurao,,,,0.0,0.0
Oden L. Amurao,5.0,5.0,,0.0,0.0
Oden Roberts,5.8,5.8,,0.0,0.0
Odera Ozoka,7.8,7.8,,0.0,0.0
Oderso Rubini,,,,0.0,0.0
Odete Damico,5.6,5.9,0.42426406871192857,0.0,0.0
Odete Lara,5.9,5.9,,0.0,0.0
Odetoye Bode,6.8,6.8,,0.0,0.0
Odette Cloche,5.25,5.4,0.21213203435596475,0.0,0.0
Odette Joyeux,5.35,5.9,0.777817459305203,0.0,0.0
Odette Orr,,,,0.0,0.0
Odette Schwegler,9.1,9.1,,0.0,0.0
Odette Springer,5.4,5.4,,0.0,0.0
Odewa Shaga,,,,0.0,0.0
Odie Bracy,3.3,3.3,,0.0,0.0
Odie Hawkins,5.2,5.2,,0.0,0.0
Odile Barski,5.8076923076923075,7.1,1.1940557904759854,0.0,0.0
Odile Cantero,,,,0.0,0.0
Odile Gamache,,,,0.0,0.0
Odile Lescas,,,,0.0,0.0
Odile Poliquin,5.6,5.6,,0.0,0.0
Odilon Cabat,5.9,5.9,,0.0,0.0
Odilon Lopez,7.3,7.3,,0.0,0.0
Odilon Rocha,6.1,6.1,,0.0,0.0
Odin Ozdil,6.0,6.0,,0.0,0.0
Odipo Riaga,,,,0.0,0.0
Odira Ezejiugo,,,,0.0,0.0
Odise Rexhaj,7.4,7.4,,0.0,0.0
Odo Krohmann,6.9,6.9,,0.0,0.0
Odoardo Fiory,4.961538461538462,6.3,0.8016009621776301,0.0,0.0
Odoh Hilary,,,,0.0,0.0
Odonchimeg Ishdorj,8.2,8.2,,0.0,0.0
Odongo Robbie,,,,0.0,0.0
Odorico Mendes,4.9,4.9,,0.0,0.0
Odrée Rousseau,,,,0.0,0.0
Odunayo Adedoyin,,,,0.0,0.0
Odunayo Ademola,,,,0.0,0.0
Odunayo Babalola Johnson,,,,0.0,0.0
Odunlade Adekola,,,,0.0,0.0
Oduvaldo Vianna Filho,6.95,7.1,0.12909944487358066,0.0,0.0
Oduwole Sukie,7.9,7.9,,0.0,0.0
Ody C. Harahap,6.871428571428572,8.2,1.0625665245280498,0.0,0.0
Ody Fraga,5.213636363636364,7.3,0.9542051139965488,0.0,0.0
Odylo Costa Filho,6.7,6.7,,0.0,0.0
Odysseas Elytis,,,,0.0,0.0
Odysseas Kosteletos,4.283333333333333,5.2,0.6675827039900497,0.0,0.0
Odysseas Mavromahalis,6.8,6.8,,0.0,0.0
Odyssey Central,,,,0.0,0.0
Odín Salazar,6.3,6.3,,0.0,0.0
Oek de Jong,,,,0.0,0.0
Oeke Hoogendijk,7.266666666666667,7.4,0.23094010767585058,0.0,0.0
Ofelia Medina,6.8,6.8,,0.0,0.0
Ofelia Minaldi,4.6,4.6,,0.0,0.0
Ofer Caspi,5.2,5.2,,0.0,0.0
Ofer EinGal,5.6,5.6,,0.0,0.0
Ofer Freiman,6.9,6.9,,0.0,0.0
Ofer Inov,8.0,8.0,,0.0,0.0
Ofer Matan,9.2,9.2,,0.0,0.0
Ofer Naim,,,,0.0,0.0
Ofer Pinhasov,8.4,8.4,,0.0,0.0
Ofer Zingerman,6.7,6.7,,0.0,0.0
Offer Egozy,4.8,4.8,,0.0,0.0
Ofili Oghenefego,,,,0.0,0.0
Ofir Babayoff,5.4,5.4,,0.0,0.0
Ofir Lobel,5.9,5.9,,0.0,0.0
Ofir Raul Graizer,7.3,7.3,,0.0,0.0
Ofir Trainin,6.7,6.7,,0.0,0.0
Ofra Bloch,8.9,8.9,,0.0,0.0
Ofra Sarel-Koren,8.8,8.8,,0.0,0.0
Ofra Tevet,8.0,8.0,,0.0,0.0
Ofu Obekpa,3.4,3.4,,0.0,0.0
Ogai Mori,6.5,6.5,,0.0,0.0
Oganes Grigoryan,,,,0.0,0.0
Ogden Lowell,4.0,4.0,,0.0,0.0
Oge Egbuonu,7.2,7.2,,0.0,0.0
Ogechi Anasor,,,,0.0,0.0
Ogechi Nwobia,,,,0.0,0.0
Ogechi Precious Orisakwe,,,,0.0,0.0
Ogi Ogas,7.0,7.0,,0.0,0.0
Ogie Alcasid,5.2,5.2,,0.0,0.0
Ogie Diaz,6.75,7.7,1.3435028842544405,0.0,0.0
Ognen Dimitrovski,6.8,6.8,,0.0,0.0
Ognen Georgievski,6.550000000000001,6.7,0.2121320343559638,0.0,0.0
Ognjen Glavonic,7.2,7.7,0.62449979983984,0.0,0.0
Ognjen Jankovic,,,,0.0,0.0
Ognjen Svilicic,6.435714285714285,7.8,0.7479275395354849,0.0,0.0
Ognyan Gelinov,,,,0.0,0.0
Ogochukwu Sylvia Uzoma,,,,0.0,0.0
Ogodinife Okpue,,,,0.0,0.0
Ogor Jackson Ogro,,,,0.0,0.0
Ogtay Orujov,6.6,6.6,,0.0,0.0
Ogulcan Eren Akay,5.8,5.8,,0.0,0.0
Ogulcan Kirca,6.5,6.5,,0.0,0.0
Ogulcan Türe,4.8,4.8,,0.0,0.0
Ogunmola Gabriel Olateju,,,,0.0,0.0
Oguz Aral,6.8,6.8,,0.0,0.0
Oguz Ayaz,,,,0.0,0.0
Oguz Eruzun,3.7,3.7,,0.0,0.0
Oguz Gözen,3.15,4.0,1.2020815280171309,0.0,0.0
Oguz Ozturk,,,,0.0,0.0
Oguz Sengün,,,,0.0,0.0
Oguz Tosun,3.6,3.6,,0.0,0.0
Oguz Yalçin,2.9,2.9,,0.0,0.0
Oguz Çiçek,6.9,6.9,,0.0,0.0
Oguz Özdes,5.1,6.2,1.555634918610405,0.0,0.0
Oguzhan Koç,4.5,4.5,,0.0,0.0
Oguzhan Tercan,6.5,6.5,,0.0,0.0
Oguzhan Ugur,2.1,2.1,0.0,0.0,0.0
Oguzhan Yilmaz,5.9,5.9,,0.0,0.0
Oh Byung-ho,,,,0.0,0.0
Oh Dong Won,8.6,8.6,,0.0,0.0
Oh Jae-ho,5.6,5.8,0.28284271247461895,0.0,0.0
Oh Sang-ho,5.65,6.1,0.6363961030678927,0.0,0.0
Oh Seong-ho,,,,0.0,0.0
Oh Seung-ho,,,,0.0,0.0
Oh Seung-uk,6.8,7.5,0.9899494936611668,0.0,0.0
Oh Yeong-su,6.5,6.5,,0.0,0.0
Oh! Great,6.8,6.8,,0.0,0.0
Oh-Kwang Kwon,6.05,6.1,0.0707106781186545,0.0,0.0
Oh-Seung Kwon,,,,0.0,0.0
Oh-Sung Kwon,,,,0.0,0.0
Oh-seon Nam,,,,0.0,0.0
Ohad Itach,7.7,7.7,,0.0,0.0
Ohad Milstein,8.05,8.6,0.7778174593052014,0.0,0.0
Ohad Naharin,,,,0.0,0.0
Ohad Ramati,,,,0.0,0.0
Ohad Ufaz,7.2,7.2,,0.0,0.0
Ohama Daniel,,,,0.0,0.0
Ohji Hiroi,5.5,5.5,,0.0,0.0
Ohkawara,3.9,3.9,,0.0,0.0
Ohkura,4.2,4.2,,0.0,0.0
Ohm Pritik,7.8,7.8,,0.0,0.0
Ohmuthi,5.6,5.6,,0.0,0.0
Ohtarô Maijô,4.8,4.8,,0.0,0.0
Oi-Fan Chung,6.7,6.7,,0.0,0.0
Oi-Lai Tam,5.5,5.5,,0.0,0.0
Oi-Wah Lam,6.133333333333334,8.1,0.9399624523164243,0.0,0.0
Oier Aranzabal,7.1,7.1,,0.0,0.0
Oier Martínez de Santos,,,,0.0,0.0
Oiva Kovanen,8.3,8.3,,0.0,0.0
Oj Endurance,,,,0.0,0.0
Oja Kodar,5.55,6.7,0.8103497187428813,0.0,0.0
Ojakorotu Promise Ofejiro,,,,0.0,0.0
Ojaswwee Sharma,9.0,9.0,,0.0,0.0
Ojiofor Ezeanyaeche,9.0,9.0,,0.0,0.0
Ojor Nneka,6.35,8.1,2.4748737341529163,0.0,0.0
Ok Song Kim,,,,0.0,0.0
Ok-sang Park,3.4,3.4,,0.0,0.0
Ok-seop Yi,6.25,6.4,0.21213203435596475,0.0,0.0
Oka Aurora,7.029999999999999,8.7,1.446874025077665,0.0,0.0
Okacha Touita,5.15,5.2,0.07071067811865545,0.0,0.0
Okada Megumu,5.6,5.7,0.14142135623730995,0.0,0.0
Okada Michizo,6.2,6.2,,0.0,0.0
Okada Yoshikazu,7.0,7.0,,0.0,0.0
Okan Arel,6.3,6.3,,0.0,0.0
Okan Avci,,,,0.0,0.0
Okan Bayülgen,,,,0.0,0.0
Okan Can Yantir,,,,0.0,0.0
Okan Canbolat,,,,0.0,0.0
Okan Cil,4.2,4.2,,0.0,0.0
Okan Ege Ergüven,5.6,5.6,,0.0,0.0
Okan Kara,,,,0.0,0.0
Okan Yilmaz,,,,0.0,0.0
Okan Özkunt,,,,0.0,0.0
Okay Karamahmutoglu,5.5,5.5,,0.0,0.0
Okechukwu Ogunjiofor,,,,0.0,0.0
Okenwa Chekwas,,,,0.0,0.0
Okey Ifeanyi,8.6,8.6,,0.0,0.0
Okey-Zubelu Okoh,,,,0.0,0.0
Okhiai O. James,,,,0.0,0.0
Okhomina Joseph,,,,0.0,0.0
Okie Cardenas,,,,0.0,0.0
Okie Kristyawan,,,,0.0,0.0
Okirike I. Okirike,,,,0.0,0.0
Okke Verberk,,,,0.0,0.0
Okku Nuutilainen,6.9,6.9,,0.0,0.0
Oklahoma Ward,4.0,4.0,,0.0,0.0
Okoye Reginald Nelson,,,,0.0,0.0
Oksal Pekmezoglu,5.208333333333333,6.7,0.9746405708897212,0.0,0.0
Oksana Alekseeva,,,,0.0,0.0
Oksana Bayrak,3.8000000000000003,4.9,1.5556349186104046,0.0,0.0
Oksana Bulgakova,,,,0.0,0.0
Oksana Chepelyk,,,,0.0,0.0
Oksana Didkovskaya,5.9,5.9,,0.0,0.0
Oksana Dvornichenko,6.5,6.5,,0.0,0.0
Oksana Grytsenko,,,,0.0,0.0
Oksana Gukasyan,,,,0.0,0.0
Oksana Karas,6.5,6.7,0.2828427124746193,0.0,0.0
Oksana Karpovych,7.1,7.1,,0.0,0.0
Oksana Kurgan,4.5,4.5,,0.0,0.0
Oksana Maidanskaya,8.2,8.2,,0.0,0.0
Oksana Maksimchuk,,,,0.0,0.0
Oksana Marquart,4.6,4.6,,0.0,0.0
Oksana Mikheeva,4.9,4.9,,0.0,0.0
Oksana Myronenko,,,,0.0,0.0
Oksana Orlan,,,,0.0,0.0
Oksana Pavlova,,,,0.0,0.0
Oksana Prysiazhniuk,,,,0.0,0.0
Oksana Robski,2.9,2.9,,0.0,0.0
Oksana Rozumna,,,,0.0,0.0
Oksana Seropyan,,,,0.0,0.0
Oksana Severina,3.4,3.4,,0.0,0.0
Oksana Sinkova,,,,0.0,0.0
Oksana Stashenko,,,,0.0,0.0
Oksana Strekova,3.9,3.9,,0.0,0.0
Oksana Vasiliu,,,,0.0,0.0
Oksana Veselukhina,6.7,6.7,,0.0,0.0
Oktai Mir-Kasimov,6.95,7.3,0.38729833462074137,0.0,0.0
Oktay Akbal,5.5,5.5,,0.0,0.0
Oktay Arayici,6.4,6.4,,0.0,0.0
Oktay Baraheni,5.033333333333333,5.5,0.404145188432738,0.0,0.0
Oktay Berber,5.1,5.1,,0.0,0.0
Oktay Ortabasi,6.5,8.1,2.2627416997969516,0.0,0.0
Oktober Layne,,,,0.0,0.0
Okuhata Mitsuyuki,,,,0.0,0.0
Okushô,6.4,6.4,,0.0,0.0
Okwuchukwu Victor Eze,,,,0.0,0.0
Okwui Okpokwasili,6.6,6.6,,0.0,0.0
Ol Parker,6.633333333333333,7.2,0.524086506854228,0.0,0.0
Ola,,,,0.0,0.0
Ola Balogun,6.6,6.7,0.1414213562373093,0.0,0.0
Ola El Shafie,3.8,3.8,,0.0,0.0
Ola Flyum,6.8,6.8,,0.0,0.0
Ola Fogelberg,3.7,3.7,,0.0,0.0
Ola Fredholm,,,,0.0,0.0
Ola Höglund,4.8,4.8,,0.0,0.0
Ola Knaub,,,,0.0,0.0
Ola Labib,,,,0.0,0.0
Ola Olsson,6.6000000000000005,7.5,0.8185352771872447,0.0,0.0
Ola Pankratova,8.6,8.6,,0.0,0.0
Ola Paulakoski,5.1,6.2,1.555634918610405,0.0,0.0
Ola Saltin,6.1,6.1,,0.0,0.0
Ola Shami,,,,0.0,0.0
Ola Simonsson,7.1,7.1,,0.0,0.0
Ola Solum,6.65,6.8,0.2121320343559638,0.0,0.0
Ola Thufvesson,5.3,5.3,,0.0,0.0
Ola Waagen,8.2,8.2,,0.0,0.0
Ola Watowa,6.6,6.6,,0.0,0.0
Olabode Olakanmi,3.5,3.5,,0.0,0.0
Oladipo O'Fresh,,,,0.0,0.0
Olaf Bertram-Nothnagel,,,,0.0,0.0
Olaf Grunert,5.5,5.5,,0.0,0.0
Olaf Held,7.2,7.2,,0.0,0.0
Olaf Ittenbach,4.175,5.5,0.9882261426874461,0.0,0.0
Olaf Jacobs,,,,0.0,0.0
Olaf Kaiser,7.4,7.4,,0.0,0.0
Olaf Kraemer,6.3,8.1,1.7999999999999996,0.0,0.0
Olaf Lemitz,6.9,6.9,,0.0,0.0
Olaf Lubaszenko,3.6999999999999997,4.1,0.45825756949558377,0.0,0.0
Olaf Mlynski,4.6,4.6,,0.0,0.0
Olaf Olafsson,,,,0.0,0.0
Olaf Olszewski,3.94,4.8,0.4878524367060186,0.0,0.0
Olaf Pooley,5.933333333333334,7.3,1.1846237095944574,0.0,0.0
Olaf Rose,6.3,6.3,,0.0,0.0
Olaf S. Müller,7.3,7.3,,0.0,0.0
Olaf Saumer,5.9,5.9,,0.0,0.0
Olaf Schmidt,,,,0.0,0.0
Olaf Schubert,5.0,5.0,,0.0,0.0
Olaf Sobczak,7.0,7.0,,0.0,0.0
Olaf Stapledon,6.7,6.7,,0.0,0.0
Olaf Winkler,,,,0.0,0.0
Olaf de Fleur Johannesson,5.766666666666667,6.1,0.2658320271650253,0.0,0.0
Olafur Sveinsson,6.2,8.0,2.545584412271571,0.0,0.0
Olakunle Oni,,,,0.0,0.0
Olalekan Uthman,,,,0.0,0.0
Olalla Moreiras,,,,0.0,0.0
Olallo Rubio,6.5,7.7,1.4491376746189435,0.0,0.0
Olamide Oladunjoye,,,,0.0,0.0
Olan Rogers,8.5,8.5,,0.0,0.0
Olanma Pearl Awa-Agwu,,,,0.0,0.0
Olatunbosun Amao,,,,0.0,0.0
Olatunde Osunsanmi,4.35,5.9,2.192031021678298,0.0,0.0
Olatz Arroyo,5.75,5.8,0.0707106781186545,0.0,0.0
Olatz Gonzalez Abrisketa,7.7,7.7,,0.0,0.0
Olatz López Garmendia,,,,0.0,0.0
Olatz Retegi,,,,0.0,0.0
Olaug Nilssen,6.3,6.3,,0.0,0.0
Olaug Spissøy Kyvik,,,,0.0,0.0
Olav Dalgard,4.9,4.9,,0.0,0.0
Olav Ehala,7.4,7.4,,0.0,0.0
Olav F. Wehling,5.4,5.4,,0.0,0.0
Olav Hergel,5.9,5.9,,0.0,0.0
Olav Neuland,5.85,6.0,0.21213203435596445,0.0,0.0
Olav van Weerden,7.6,7.6,,0.0,0.0
Olavi Karu,5.2,5.5,0.5196152422706634,0.0,0.0
Olavi Linnus,4.9,4.9,,0.0,0.0
Olavi Metsistö,5.3,5.3,,0.0,0.0
Olavi Paavolainen,5.5,5.5,,0.0,0.0
Olavi Puusaari,6.0,6.0,,0.0,0.0
Olavi Ruitlane,6.45,7.0,0.7778174593052021,0.0,0.0
Olavi Siippainen,5.0,5.0,,0.0,0.0
Olavi Uusivirta,,,,0.0,0.0
Olavo d'Eça Leal,6.6,6.6,,0.0,0.0
Olawale Adebayo,,,,0.0,0.0
Olawale Obadeyi,,,,0.0,0.0
Olawumi Fajemirokun,,,,0.0,0.0
Olayinka Abimbola Egbokhare,5.1,5.1,,0.0,0.0
Olcay Onur Kaya,3.2,3.2,,0.0,0.0
Older Costa,5.8,5.8,,0.0,0.0
Olderi,,,,0.0,0.0
Oldrich Danek,6.12,7.0,0.8408329203831163,0.0,0.0
Oldrich Kautský,6.5,6.5,,0.0,0.0
Oldrich Krystofek,6.2,6.2,,0.0,0.0
Oldrich Lipský,6.65625,7.9,1.0430524115946107,0.0,0.0
Oldrich Vlcek,6.7,6.7,,0.0,0.0
Ole Anders Tandberg,,,,0.0,0.0
Ole Bendtzen,,,,0.0,0.0
Ole Berggreen,4.35,4.9,0.7778174593052023,0.0,0.0
Ole Bernt Tellefsen,6.7,7.2,0.7071067811865476,0.0,0.0
Ole Bjørn Salvesen,5.0,5.0,,0.0,0.0
Ole Boje,5.45,7.0,1.2802343535462564,0.0,0.0
Ole Bornedal,6.3875,7.2,0.628916301494654,0.0,0.0
Ole Christian Madsen,6.344444444444445,7.2,0.6166666666666667,0.0,0.0
Ole Christian Solbakken,5.2,5.2,,0.0,0.0
Ole Endresen,5.233333333333333,6.2,0.8386497083606084,0.0,0.0
Ole Fick,5.1,5.1,,0.0,0.0
Ole Georg,5.2,5.2,,0.0,0.0
Ole Giec,6.2,6.2,,0.0,0.0
Ole Giæver,6.375,6.9,0.6396613687465165,0.0,0.0
Ole Gjerstad,,,,0.0,0.0
Ole Gurr,,,,0.0,0.0
Ole Japp,3.0,3.0,,0.0,0.0
