primaryName,actriz_score_mean,actriz_score_max,actriz_score_std,actriz_ganador_oscar_prom,actriz_nominado_oscar_prom
Nandi Nyembe,7.5,8.0,0.7071067811865476,0.0,0.0
Nandi Summers,,,,0.0,0.0
Nandia Aziz,,,,0.0,0.0
Nandia Horafa,5.2,6.3,0.9416297927883686,0.0,0.0
Nandia Konstadopoulou,2.6,2.6,,0.0,0.0
Nandia Margariti,,,,0.0,0.0
Nandia Spartali,6.0,6.0,,0.0,0.0
Nandini,6.32,8.0,1.888650311730576,0.0,0.0
Nandini Bandyopadhyay,7.8,7.8,,0.0,0.0
Nandini Bapat,4.8,4.8,,0.0,0.0
Nandini Bhattacharya,7.4,7.4,,0.0,0.0
Nandini Bora,6.3,6.3,,0.0,0.0
Nandini Chatterjee,,,,0.0,0.0
Nandini Chaudhury,7.6,7.6,,0.0,0.0
Nandini Chikte,,,,0.0,0.0
Nandini Das,,,,0.0,0.0
Nandini Desai,6.6,6.6,,0.0,0.0
Nandini Gangadhara,,,,0.0,0.0
Nandini Ghosal,7.075,7.9,0.5737304826019505,0.0,0.0
Nandini Gopalakrishnan,,,,0.0,0.0
Nandini Jayaram,9.2,9.2,,0.0,0.0
Nandini Jog,7.175,9.1,1.6958282145704893,0.0,0.0
Nandini Jumani,5.45,6.5,1.4849242404917495,0.0,0.0
Nandini Kanhere,6.6,6.6,,0.0,0.0
Nandini Karmakar,,,,0.0,0.0
Nandini Khaund,5.7,5.7,,0.0,0.0
Nandini King,4.5,4.5,,0.0,0.0
Nandini Maliya,5.963636363636363,8.7,1.2777110215324337,0.0,0.0
Nandini Mehta,6.0,6.0,,0.0,0.0
Nandini Minocha,,,,0.0,0.0
Nandini Rai,5.720000000000001,6.9,0.9444575162494079,0.0,0.0
Nandini Rao,7.5,7.5,,0.0,0.0
Nandini Sen,5.7,5.7,,0.0,0.0
Nandini Shrikent,,,,0.0,0.0
Nandini Singh,4.566666666666666,5.3,0.6658328118479394,0.0,0.0
Nandini Sree,6.1,6.1,,0.0,0.0
Nandini Vaid,4.2,4.2,,0.0,0.0
Nandini Verma,,,,0.0,0.0
Nandini Vittal,8.3,8.3,,0.0,0.0
Nandinii Vaidya,,,,0.0,0.0
Nandita,5.975,8.1,2.1344398172198096,0.0,0.0
Nandita Bandyopadyay,5.6,5.6,,0.0,0.0
Nandita Bose,6.1909090909090905,7.8,1.3239747319753088,0.0,0.0
Nandita Chandra,7.4,7.4,,0.0,0.0
Nandita Das,6.902564102564102,8.3,0.9499271937439759,0.0,0.0
Nandita Dhuri,8.35,9.2,0.4505552130427519,0.0,0.0
Nandita Dinesh,5.6,5.6,,0.0,0.0
Nandita Dubey,,,,0.0,0.0
Nandita Puri,4.6,4.6,,0.0,0.0
Nandita Raj,5.7,7.1,0.979795897113271,0.0,0.0
Nandita Shenoy,3.7,3.7,,0.0,0.0
Nandita Shwetha,5.989473684210526,7.6,1.1756297304669932,0.0,0.0
Nandita Thakur,6.2700000000000005,8.3,1.2175111224680182,0.0,0.0
Nanditha,6.2,6.2,,0.0,0.0
Nandy Hendriks,4.5,4.5,,0.0,0.0
Nandy Martin,,,,0.0,0.0
Nandy de Vries,5.5,5.5,,0.0,0.0
Nandy di Rosa,5.7,5.7,,0.0,0.0
Nandya Nathasia,6.3,6.3,,0.0,0.0
Nane Becker,6.2,6.2,,0.0,0.0
Nane Germon,6.077777777777778,7.3,1.0894697996936142,0.0,0.0
Nanea Reeves,7.3,8.0,0.9899494936611668,0.0,0.0
Nanet Muñiz,6.5,6.5,,0.0,0.0
Nanette Bauer,,,,0.0,0.0
Nanette Bianchi,4.1,5.3,1.6970562748477143,0.0,0.0
Nanette Brimmer,6.3,6.3,,0.0,0.0
Nanette Corey,5.466666666666666,6.1,0.377712412645741,0.0,0.0
Nanette Drazic,5.8,6.3,0.8124038404635961,0.0,0.0
Nanette Edens,6.8,6.8,,0.0,0.0
Nanette Fabray,5.84,6.4,0.7829431652425354,0.0,0.0
Nanette Fisher,5.2,5.2,,0.0,0.0
Nanette Florian,7.3,7.3,,0.0,0.0
Nanette Gamboa,,,,0.0,0.0
Nanette Geree Rice,,,,0.0,0.0
Nanette Inventor,6.9,8.6,0.9603240193925288,0.0,0.0
Nanette K. Martin,4.6,4.6,,0.0,0.0
Nanette Kuczek,2.7,2.7,,0.0,0.0
Nanette Lepore,8.5,8.5,,0.0,0.0
Nanette Matoba,7.0,7.0,,0.0,0.0
Nanette Medved,6.166666666666667,7.4,1.2573592887287153,0.0,0.0
Nanette Neal,,,,0.0,0.0
Nanette Nelson,,,,0.0,0.0
Nanette Newman,6.15,7.1,0.6176330530624913,0.0,0.0
Nanette Senghor,,,,0.0,0.0
Nanette Workman,5.5,5.9,0.3605551275463987,0.0,0.0
Nanfu Wang,,,,0.0,0.0
Nanfuka Aaliyah,,,,0.0,0.0
Nanfuna Sharon,,,,0.0,0.0
Nang Sittijun,6.5,6.5,,0.0,0.0
Nang Tracy,6.7,6.7,,0.0,0.0
Nani Anderson,7.6,7.6,,0.0,0.0
Nani Bregvadze,6.15,6.9,1.0606601717798212,0.0,0.0
Nani Burger,3.5,3.5,,0.0,0.0
Nani Chikvinidze,6.75,8.4,2.333452377915607,0.0,0.0
Nani Colombo,6.0,6.0,,0.0,0.0
Nani El Dib,5.7,5.7,,0.0,0.0
Nani Goulart,5.4,5.4,,0.0,0.0
Nani Lehnhausen,6.6,6.6,,0.0,0.0
Nani Maka,4.5,4.5,,0.0,0.0
Nani Morrissey,5.3,5.3,,0.0,0.0
Nani Noël,7.05,7.6,1.0999999999999996,0.0,0.0
Nani Peña,5.8,5.8,,0.0,0.0
Nani Porto,,,,0.0,0.0
Nani Rodon,2.5,2.5,,0.0,0.0
Nani Vidia,6.8,6.8,,0.0,0.0
Nani Widjaja,6.091666666666666,8.2,1.3707717357441942,0.0,0.0
Nani Yudi,,,,0.0,0.0
Nani de Oliveira,6.5,7.6,1.0535653752852738,0.0,0.0
Nanie Darham,3.6,3.6,,0.0,0.0
Nanien Sudiar,7.3,7.3,,0.0,0.0
Nanihi Bambridge,5.2,5.2,,0.0,0.0
Naniko Khazaradze,6.05,7.1,1.4849242404917495,0.0,0.0
Nanish Gadzhiyeva,5.7,5.7,,0.0,0.0
Nanishka Camberos,,,,0.0,0.0
Nanjappa Benaka,,,,0.0,0.0
Nanjiyamma,,,,0.0,0.0
Nanka Kalatozishvili,6.7,6.7,,0.0,0.0
Nanma Somanath,,,,0.0,0.0
Nann Mogg,7.6,7.6,,0.0,0.0
Nann Su Oo,6.433333333333334,7.1,0.6506407098647713,0.0,0.0
Nann Wai Wai Htun,7.4,7.4,,0.0,0.0
Nanna,,,,0.0,0.0
Nanna Anderson,3.8,3.8,,0.0,0.0
Nanna Blondell,5.75,6.1,0.49497474683058273,0.0,0.0
Nanna Bryndís Hilmarsdóttir,,,,0.0,0.0
Nanna Buhl Andresen,6.3,6.3,,0.0,0.0
Nanna Bøndergaard,6.5,6.5,,0.0,0.0
Nanna Bøttcher,5.6,5.6,,0.0,0.0
Nanna Elisabeth Berntsen,6.9,6.9,,0.0,0.0
Nanna Hagberg,,,,0.0,0.0
Nanna Hansen,4.5,4.5,,0.0,0.0
Nanna Kaarsberg,7.1,7.1,,0.0,0.0
Nanna Keeling,6.8,6.8,,0.0,0.0
Nanna Koppel,6.45,7.4,0.793725393319377,0.0,0.0
Nanna Kristín Magnúsdóttir,5.885714285714286,7.4,0.8454359258760569,0.0,0.0
Nanna Lüders Jensen,5.6,5.6,,0.0,0.0
Nanna Marqvorsen,5.0,5.0,,0.0,0.0
Nanna Mäkinen,4.4,4.4,,0.0,0.0
Nanna Olasdotter Hallberg,,,,0.0,0.0
Nanna Schaumburg-Muller,,,,0.0,0.0
Nanna Skaarup Voss,,,,0.0,0.0
Nanna Stenersen,6.0,6.0,,0.0,0.0
Nanna Tange,6.7,6.7,,0.0,0.0
Nanna Øland Fabricius,6.7,6.7,,0.0,0.0
Nannan She,8.2,8.2,,0.0,0.0
Nannan Xu,,,,0.0,0.0
Nannaphas Loetnamchoetsakun,4.7,4.7,,0.0,0.0
Nannet Boyer,5.0,5.0,,0.0,0.0
Nannete Doric,4.5,4.5,,0.0,0.0
Nannette A. Bell,8.0,8.0,,0.0,0.0
Nannette Brown,5.3,5.3,,0.0,0.0
Nannette Monsant,4.0,4.0,,0.0,0.0
Nannette Reindeau,7.3,7.3,,0.0,0.0
Nanni Weber,,,,0.0,0.0
Nannina Matz,,,,0.0,0.0
Nanny Ama,7.0,7.0,,0.0,0.0
Nanny N.,5.0,5.0,,0.0,0.0
Nanny Sukandar,,,,0.0,0.0
Nanny Westerlund,5.5,5.5,,0.0,0.0
Nano Riantiarno,7.2,7.2,,0.0,0.0
Nanohana Matsubara,5.2,5.2,,0.0,0.0
Nanoka Hara,5.85,6.6,1.0606601717798212,0.0,0.0
Nanoka Matsubara,5.966666666666666,7.4,1.9857828011475305,0.0,0.0
Nanor Abkarian,8.4,8.4,,0.0,0.0
Nanor Balian,,,,0.0,0.0
Nanor Meliq-Stepanyan,,,,0.0,0.0
Nanor Petrosyan,7.25,8.1,0.5576737397439473,0.0,0.0
Nanou,5.2,5.2,,0.0,0.0
Nanou Benhamou,6.9,6.9,,0.0,0.0
Nanou Duggan,,,,0.0,0.0
Nanou Garcia,5.531578947368421,7.2,1.0241813161843232,0.0,0.0
Nanou Meister,6.8,6.8,0.0,0.0,0.0
Nanoy,,,,0.0,0.0
Nanqian Wang,,,,0.0,0.0
Nanrisa Lee,5.766666666666667,7.8,2.482606157515391,0.0,0.0
Nansal Batchuluun,7.5,7.5,,0.0,0.0
Nansalmaa Batchuluun,7.5,7.5,,0.0,0.0
Nansi Agha,6.5,6.5,,0.0,0.0
Nansi Aluka,5.7,5.7,,0.0,0.0
Nansi Nsue,4.949999999999999,7.1,3.0405591591021546,0.0,0.0
Nanssie Santelises,5.949999999999999,6.8,1.2020815280171306,0.0,0.0
Nansy Tiernas,,,,0.0,0.0
Nantana Ngaograjang,8.0,8.0,,0.0,0.0
Nantanat Thakudkul,,,,0.0,0.0
Nantapak Kraiha,,,,0.0,0.0
Nantarat Sawaddikul,6.75,7.3,0.7778174593052021,0.0,0.0
Nantawan Pongpitak,4.6,4.6,,0.0,0.0
Nantenin Condé,,,,0.0,0.0
Nantha,,,,0.0,0.0
Nanthana Bunlong,5.7,5.7,,0.0,0.0
Nantharat Chaowarat,6.55,6.8,0.3535533905932738,0.0,0.0
Nanthini Ganasen,8.2,8.2,,0.0,0.0
Nanthini Sugumaran,7.3,7.3,,0.0,0.0
Nantia Deliyanni,5.566666666666666,6.3,0.6350852961085882,0.0,0.0
Nantia Fontana,3.8,4.6,1.1313708498984758,0.0,0.0
Nanu Baharuddin,6.427272727272728,7.7,0.9328353649931042,0.0,0.0
Nanuka Khuskivadze,6.9,8.4,2.1213203435596424,0.0,0.0
Nanuli Khvedelidze,7.0,7.0,,0.0,0.0
Nanuli Sarajishvili,6.566666666666666,8.6,1.913983629327412,0.0,0.0
Nany Assis,,,,0.0,0.0
Nany People,6.9,8.0,1.2569805089976538,0.0,0.0
Nany Tovar,,,,0.0,0.0
Nanya Akuki Goodrich,,,,0.0,0.0
Nanya Chukwuemeka,,,,0.0,0.0
Nanya Samuel,,,,0.0,0.0
Nanyanzi Margrat,7.9,7.9,,0.0,0.0
Nanyeli,4.9,4.9,,0.0,0.0
Nao,6.3,6.3,,0.0,0.0
Nao Asuka,6.3,7.3,0.9165151389911682,0.0,0.0
Nao Bustamante,,,,0.0,0.0
Nao Eda,,,,0.0,0.0
Nao Eguchi,4.7,4.7,,0.0,0.0
Nao Fujikawa,6.8,6.8,,0.0,0.0
Nao Fukuda,4.2,4.2,,0.0,0.0
Nao Hanai,6.550000000000001,6.7,0.2121320343559638,0.0,0.0
Nao Hasegawa,5.5,5.5,,0.0,0.0
Nao Honda,5.54,6.6,0.9914635646356349,0.0,0.0
Nao Ibaraki,5.7,5.7,,0.0,0.0
Nao Ichimura,5.8,5.8,,0.0,0.0
Nao Ishibashi,5.5,5.5,,0.0,0.0
Nao Jingûji,6.8,6.8,,0.0,0.0
Nao Kanzaki,,,,0.0,0.0
Nao Kawai,,,,0.0,0.0
Nao Kikuchi,7.1,7.1,,0.0,0.0
Nao Kitagami,5.0,5.0,,0.0,0.0
Nao Komatsu,,,,0.0,0.0
Nao Kosaka,5.0,5.0,,0.0,0.0
Nao Masaki,5.95,6.7,1.0606601717798212,0.0,0.0
Nao Matsushita,5.95,6.4,0.250998007960223,0.0,0.0
Nao Matsuzaki,,,,0.0,0.0
Nao Minami,,,,0.0,0.0
Nao Minamisawa,6.38,7.3,0.6610597552415362,0.0,0.0
Nao Miyazawa,,,,0.0,0.0
Nao Mizuki,,,,0.0,0.0
Nao Muranaga,5.6,5.6,,0.0,0.0
Nao Nagasawa,5.3999999999999995,7.2,0.8590692637965814,0.0,0.0
Nao Nekota,7.75,8.4,0.9192388155425123,0.0,0.0
Nao Nishifuji,,,,0.0,0.0
Nao Nishimura,7.2,7.2,,0.0,0.0
Nao Oikawa,6.083333333333333,7.2,1.289056502511301,0.0,0.0
Nao Saejima,5.275,6.0,0.8460693430998035,0.0,0.0
Nao Saeki,,,,0.0,0.0
Nao Saitô,5.9,7.0,0.8981462390204988,0.0,0.0
Nao Sakura,5.6,5.6,,0.0,0.0
Nao Suzuki,,,,0.0,0.0
Nao Tamura,7.5,7.6,0.11547005383792475,0.0,0.0
Nao Tôyama,6.8,8.2,0.719126454208755,0.0,0.0
Nao Wielemans Debay,,,,0.0,0.0
Nao Yoshigai,,,,0.0,0.0
Naoe Fushimi,6.8,6.8,,0.0,0.0
Naoe Kôta,,,,0.0,0.0
Naoho Ichihashi,4.5,4.5,,0.0,0.0
Naoise Kelly,,,,0.0,0.0
Naoki Kawasumi,5.8,5.8,,0.0,0.0
Naoki Kondo,,,,0.0,0.0
Naoki Kondô,6.6,6.6,,0.0,0.0
Naoko Amihama,5.628571428571428,7.1,1.306029971215931,0.0,0.0
Naoko Fujii,,,,0.0,0.0
Naoko Fujiyama,7.3,7.3,0.0,0.0,0.0
Naoko Futakami,,,,0.0,0.0
Naoko Iijima,6.56,7.3,0.6985699678629195,0.0,0.0
Naoko Inoue,5.5,5.5,0.0,0.0,0.0
Naoko Kakinuma,7.7,7.7,,0.0,0.0
Naoko Kamio,,,,0.0,0.0
Naoko Kato,5.3,5.3,,0.0,0.0
Naoko Kawabe,4.2,4.2,,0.0,0.0
Naoko Ken,6.033333333333334,6.4,0.47258156262526135,0.0,0.0
Naoko Kishimoto,,,,0.0,0.0
Naoko Kobayashi,,,,0.0,0.0
Naoko Koda,5.2,5.2,,0.0,0.0
Naoko Komatsu,,,,0.0,0.0
Naoko Kouda,6.3,6.3,,0.0,0.0
Naoko Kubo,6.339130434782609,8.1,0.9552434865399896,0.0,0.0
Naoko Masuda,8.1,8.1,,0.0,0.0
Naoko Matsui,6.949999999999999,8.1,0.600245047998781,0.0,0.0
Naoko Miya,,,,0.0,0.0
Naoko Mori,6.75,7.8,1.4849242404917495,0.0,0.0
Naoko Ninomiya,3.6,3.6,,0.0,0.0
Naoko Nozawa,6.45,7.4,1.3435028842544405,0.0,0.0
Naoko Ohtani,6.45,6.5,0.0707106781186545,0.0,0.0
Naoko Okamoto,8.5,8.5,,0.0,0.0
Naoko Sakabe,,,,0.0,0.0
Naoko Sakai,4.3,4.3,,0.0,0.0
Naoko Satô,7.1,7.8,0.9899494936611658,0.0,0.0
Naoko Sumi,,,,0.0,0.0
Naoko Takahashi,5.9,5.9,,0.0,0.0
Naoko Takano,5.7,5.7,,0.0,0.0
Naoko Takeda,5.5,5.5,,0.0,0.0
Naoko Tokumoto,,,,0.0,0.0
Naoko Tokuzawa,,,,0.0,0.0
Naoko Wakai,7.4,7.4,,0.0,0.0
Naoko Watanabe,6.154999999999999,7.6,1.238196906371264,0.0,0.0
Naoko Yamazaki,5.725,6.7,1.0144785195688804,0.0,0.0
Naoko Yoshioka,5.6,5.6,,0.0,0.0
Naoko Ôtani,6.690476190476191,7.9,0.7588838922422602,0.0,0.0
Naome Gilbert,4.3,4.3,,0.0,0.0
Naomi,5.65,5.7,0.07071067811865545,0.0,0.0
Naomi 'Yumi' Ramos,,,,0.0,0.0
Naomi Abiola,,,,0.0,0.0
Naomi Achternbusch,6.7,6.7,,0.0,0.0
Naomi Ackie,6.3,6.8,0.5567764362830019,0.0,0.0
Naomi Addison,,,,0.0,0.0
Naomi Akimoto,6.181818181818182,8.3,1.0380926565756856,0.0,0.0
Naomi Akiyama,,,,0.0,0.0
Naomi Aldort,7.1,7.1,,0.0,0.0
Naomi Allen,7.0,7.0,,0.0,0.0
Naomi Amarger,6.666666666666667,7.1,0.5859465277082314,0.0,0.0
Naomi Anezu,,,,0.0,0.0
Naomi Angelia Sea,,,,0.0,0.0
Naomi Anzai,4.3,4.3,,0.0,0.0
Naomi Araki,6.5,6.5,,0.0,0.0
Naomi Arinze,,,,0.0,0.0
Naomi Asa,,,,0.0,0.0
Naomi Asaka,6.2,6.2,,0.0,0.0
Naomi Ash,9.1,9.1,,0.0,0.0
Naomi Ashley,7.1,7.1,,0.0,0.0
Naomi Bachar,6.3,6.3,,0.0,0.0
Naomi Baker,,,,0.0,0.0
Naomi Barbee,,,,0.0,0.0
Naomi Barile,,,,0.0,0.0
Naomi Barnett,3.7,3.7,,0.0,0.0
Naomi Battrick,5.6000000000000005,6.1,0.5830951894845302,0.0,0.0
Naomi Baxter,6.0,6.0,,0.0,0.0
Naomi Baz,,,,0.0,0.0
Naomi Belgrave,7.4,7.4,,0.0,0.0
Naomi Bell,,,,0.0,0.0
Naomi Bentley,6.6,6.8,0.28284271247461834,0.0,0.0
Naomi Bertolotti,8.3,8.3,,0.0,0.0
Naomi Beth Miller,4.3,4.3,,0.0,0.0
Naomi Bethke,6.5,6.5,,0.0,0.0
Naomi Birchnoff,4.8,4.8,,0.0,0.0
Naomi Biton,6.7,6.7,,0.0,0.0
Naomi Blackhall-Butler,6.1,6.1,,0.0,0.0
Naomi Blake,6.8,6.8,,0.0,0.0
Naomi Blank,7.7,7.7,,0.0,0.0
Naomi Blansit,,,,0.0,0.0
Naomi Blecher,5.9,5.9,,0.0,0.0
Naomi Blumenthal,6.9,6.9,,0.0,0.0
Naomi Brand,7.0,7.0,,0.0,0.0
Naomi Bray,,,,0.0,0.0
Naomi Brewer,6.15,6.7,0.777817459305203,0.0,0.0
Naomi Brockwell,4.05,5.6,2.192031021678297,0.0,0.0
Naomi Cahill,,,,0.0,0.0
Naomi Campbell,4.25,6.2,1.4349216006458332,0.0,0.0
Naomi Carter,5.1,5.1,,0.0,0.0
Naomi Castañeda,,,,0.0,0.0
Naomi Cavallin,,,,0.0,0.0
Naomi Chaffee,,,,0.0,0.0
Naomi Chance,7.3,7.3,,0.0,0.0
Naomi Cheney,,,,0.0,0.0
Naomi Chiaki,5.6,6.4,1.1313708498984762,0.0,0.0
Naomi Chihara,,,,0.0,0.0
Naomi Cleary,5.6,5.6,,0.0,0.0
Naomi Clemick,6.2,6.2,,0.0,0.0
Naomi Coai,,,,0.0,0.0
Naomi Cohen,8.2,8.2,,0.0,0.0
Naomi Cooper,,,,0.0,0.0
Naomi Cooper-Davis,6.2,6.2,,0.0,0.0
Naomi Cormier,,,,0.0,0.0
Naomi Costigan,,,,0.0,0.0
Naomi Cowan,,,,0.0,0.0
Naomi Cranston,7.5,7.5,,0.0,0.0
Naomi Davis,4.15,5.6,2.0506096654409878,0.0,0.0
Naomi Denny,,,,0.0,0.0
Naomi Diouf,,,,0.0,0.0
Naomi Doddington,8.3,8.3,,0.0,0.0
Naomi Dondlinger,6.5,6.5,,0.0,0.0
Naomi Druskic,5.8,5.8,,0.0,0.0
Naomi Duarte,,,,0.0,0.0
Naomi Ejinkeonyi,,,,0.0,0.0
Naomi Emeilie Christensen Beck,6.2,6.2,,0.0,0.0
Naomi Emmanuel,,,,0.0,0.0
Naomi Enami,6.25,6.4,0.21213203435596475,0.0,0.0
Naomi Everson,5.9,5.9,,0.0,0.0
Naomi Fawcett,,,,0.0,0.0
Naomi Ferreira,5.6,5.6,,0.0,0.0
Naomi Fink,4.866666666666666,5.7,0.9712534856222315,0.0,0.0
Naomi Flansburg,8.5,8.5,,0.0,0.0
Naomi Fox,,,,0.0,0.0
Naomi Franck,3.4,3.4,,0.0,0.0
Naomi Frederick,,,,0.0,0.0
Naomi Fujita,6.0,6.0,,0.0,0.0
Naomi Fujiyama,6.65,7.2,0.4932882862316251,0.0,0.0
Naomi Galbiati,,,,0.0,0.0
Naomi Garza,,,,0.0,0.0
Naomi Gibson,3.0,3.0,,0.0,0.0
Naomi Glick,6.9,6.9,,0.0,0.0
Naomi Godwin,,,,0.0,0.0
Naomi Gomez,,,,0.0,0.0
Naomi Goodly,5.2,5.2,,0.0,0.0
Naomi Grace,7.8,7.8,,0.0,0.0
Naomi Grace Sheese,,,,0.0,0.0
Naomi Greene,7.0,8.4,1.9798989873223336,0.0,0.0
Naomi Grossett,7.3,7.3,,0.0,0.0
Naomi Grossman,4.68,5.8,1.0325803708294197,0.0,0.0
Naomi Göransson,,,,0.0,0.0
Naomi Hagio,4.952941176470588,6.8,0.9715436474104133,0.0,0.0
Naomi Hallford,,,,0.0,0.0
Naomi Harada,,,,0.0,0.0
Naomi Harari,,,,0.0,0.0
Naomi Hase,6.2,7.4,1.3114877048604001,0.0,0.0
Naomi Hasegawa,6.8,6.8,,0.0,0.0
Naomi Haughton,7.55,7.6,0.0707106781186545,0.0,0.0
Naomi Heffernan,7.4,7.4,,0.0,0.0
Naomi Heilmann,,,,0.0,0.0
Naomi Higgins,,,,0.0,0.0
Naomi Hill,5.7,5.7,,0.0,0.0
Naomi Hoshi,6.933333333333334,7.3,0.3214550253664318,0.0,0.0
Naomi Hosokawa,6.033333333333334,6.8,0.6806859285554046,0.0,0.0
Naomi Houston,,,,0.0,0.0
Naomi Inoue,4.9,4.9,,0.0,0.0
Naomi Ito,6.9,6.9,,0.0,0.0
Naomi Ivo,,,,0.0,0.0
Naomi Jackson,6.5,6.5,,0.0,0.0
Naomi Jade Gorham,,,,0.0,0.0
Naomi Jinbô,6.45,7.0,0.412310562561766,0.0,0.0
Naomi Johns,6.2,6.2,,0.0,0.0
Naomi Judd,5.75,5.8,0.0707106781186545,0.0,0.0
Naomi Julius,,,,0.0,0.0
Naomi Kaga,,,,0.0,0.0
Naomi Kaizuka,4.9,4.9,,0.0,0.0
Naomi Kajitani,6.199999999999999,6.8,0.8485281374238575,0.0,0.0
Naomi Kalen,,,,0.0,0.0
Naomi Kamara,4.6,4.6,,0.0,0.0
Naomi Kamau,,,,0.0,0.0
Naomi Kaneda,4.2,4.2,,0.0,0.0
Naomi Karlzon,3.7,3.7,,0.0,0.0
Naomi Karpati,5.9,5.9,,0.0,0.0
Naomi Kato,,,,0.0,0.0
Naomi Kawase,6.933333333333334,7.4,0.6429100507328639,0.0,0.0
Naomi Kawashima,5.1000000000000005,5.9,0.782304288624318,0.0,0.0
Naomi Kelly,6.5,6.5,,0.0,0.0
Naomi King,,,,0.0,0.0
Naomi Kingue Johnson,,,,0.0,0.0
Naomi Kitano,,,,0.0,0.0
Naomi Klemens,,,,0.0,0.0
Naomi Kline,4.8,5.1,0.4242640687119283,0.0,0.0
Naomi Knapp,,,,0.0,0.0
Naomi Kobayashi,5.95,6.4,0.636396103067893,0.0,0.0
Naomi Kocher,,,,0.0,0.0
Naomi Koiso,7.5,7.5,,0.0,0.0
Naomi Kooker,5.1,5.1,,0.0,0.0
Naomi Krauss,6.125,6.7,0.5123475382979802,0.0,0.0
Naomi Kubota,7.5,7.5,,0.0,0.0
Naomi L. Iancu,,,,0.0,0.0
Naomi La,6.4,6.4,,0.0,0.0
Naomi Lamp,,,,0.0,0.0
Naomi Lavette,5.3,5.3,,0.0,0.0
Naomi Levi,,,,0.0,0.0
Naomi Levine,6.166666666666667,7.0,0.7234178138070231,0.0,0.0
Naomi Levov,6.05,6.6,0.7778174593052021,0.0,0.0
Naomi Lewin,,,,0.0,0.0
Naomi Lien Hasselberg,4.6,4.6,,0.0,0.0
Naomi Linnighäuser,,,,0.0,0.0
Naomi Lisner,7.95,9.0,1.4849242404917495,0.0,0.0
Naomi Livingstone,6.2,6.2,,0.0,0.0
Naomi Lockheart,,,,0.0,0.0
Naomi Long,3.8,3.8,,0.0,0.0
Naomi Lopez,5.7,5.7,,0.0,0.0
Naomi Lorrain,6.35,7.6,1.7677669529663689,0.0,0.0
Naomi M. Johnson,8.4,8.4,,0.0,0.0
Naomi Mack,8.5,9.2,0.9899494936611665,0.0,0.0
Naomi Martin,3.7,3.7,,0.0,0.0
Naomi Marzullo,5.6,5.6,,0.0,0.0
Naomi Masuko,,,,0.0,0.0
Naomi Matsuda,,,,0.0,0.0
Naomi Matsui,4.0,4.0,,0.0,0.0
Naomi McClure,4.5,4.5,,0.0,0.0
Naomi McDonald,4.7,5.7,0.9354143466934852,0.0,0.0
Naomi McDougall Jones,6.7,8.6,1.7378147196982765,0.0,0.0
Naomi Mechem-Miller,,,,0.0,0.0
Naomi Melody,,,,0.0,0.0
Naomi Mohammed,,,,0.0,0.0
Naomi Morales,5.7,5.7,,0.0,0.0
Naomi Morello,6.0,6.0,,0.0,0.0
Naomi Morgan,,,,0.0,0.0
Naomi Morinaga,6.966666666666666,8.2,1.201388086062673,0.0,0.0
Naomi Motohashi,5.1,5.1,,0.0,0.0
Naomi Nagaya,,,,0.0,0.0
Naomi Nakahara,,,,0.0,0.0
Naomi Nakano,6.7,6.7,,0.0,0.0
Naomi Nashiki,3.6,3.6,,0.0,0.0
Naomi Navarre,5.15,6.7,2.1920310216782974,0.0,0.0
Naomi Ndukwe,,,,0.0,0.0
Naomi Neilson,5.7,5.7,,0.0,0.0
Naomi Nemlin,6.1,6.1,,0.0,0.0
Naomi Neo,4.9,4.9,,0.0,0.0
Naomi Nishida,6.270833333333333,7.6,0.7773272082286085,0.0,0.0
Naomi Obayaybon,,,,0.0,0.0
Naomi Ochigava,6.9,6.9,,0.0,0.0
Naomi Odara Solano Benchimol,,,,0.0,0.0
Naomi Ohzora,,,,0.0,0.0
Naomi Oka,5.184375,6.8,0.9818052415107916,0.0,0.0
Naomi Oki,5.25,6.4,1.2151817422372124,0.0,0.0
Naomi Okonkwo,,,,0.0,0.0
Naomi Olson,,,,0.0,0.0
Naomi Oluwaya,,,,0.0,0.0
Naomi Oreskes,8.2,8.5,0.4242640687119289,0.0,0.0
Naomi Ormont,,,,0.0,0.0
Naomi Ortega,7.0,7.0,,0.0,0.0
Naomi Osaka,,,,0.0,0.0
Naomi Otsubo,5.8,5.8,,0.0,0.0
Naomi Packard Dunn,,,,0.0,0.0
Naomi Palmer,7.9,7.9,,0.0,0.0
Naomi Paulina,6.8,6.8,,0.0,0.0
Naomi Paulinda,5.86,6.5,0.9016651263079882,0.0,0.0
Naomi Peltier,,,,0.0,0.0
Naomi Peters,,,,0.0,0.0
Naomi Peterson,,,,0.0,0.0
Naomi Petit,,,,0.0,0.0
Naomi Phan,,,,0.0,0.0
Naomi Plasterer,,,,0.0,0.0
Naomi Prentice,5.1,6.0,1.2727922061357857,0.0,0.0
Naomi Promovich,6.3,6.3,,0.0,0.0
Naomi Ramsey,7.0,7.0,,0.0,0.0
Naomi Reiger,7.0,7.0,,0.0,0.0
Naomi Rejoice,,,,0.0,0.0
Naomi Richards,,,,0.0,0.0
Naomi Riis,4.6,4.6,,0.0,0.0
Naomi Riseman,8.9,8.9,,0.0,0.0
Naomi Robinson,,,,0.0,0.0
Naomi Roestel,,,,0.0,0.0
Naomi Rogers,6.95,8.0,1.4849242404917495,0.0,0.0
