primaryName,actor_score_mean,actor_score_max,actor_score_std,actor_ganador_oscar_prom,actor_nominado_oscar_prom
R. Michael Clinkscales,,,,0.0,0.0
R. Michael David,5.9,5.9,,0.0,0.0
R. Michael Givens,3.9,3.9,,0.0,0.0
R. Michael Gull,5.5,6.9,1.9798989873223336,0.0,0.0
R. Molokeyev,7.1,7.1,,0.0,0.0
R. Muthuraman,6.931111111111111,8.4,0.9226498947503482,0.0,0.0
R. Müller,,,,0.0,0.0
R. Nagendra Rao,8.525,9.4,1.0194536351819607,0.0,0.0
R. Nagesh,8.0,8.0,,0.0,0.0
R. Narayana Murthy,5.533333333333334,6.8,1.1676186592091329,0.0,0.0
R. Nelson Brown,5.2,6.2,1.4142135623730951,0.0,0.0
R. Nelson Nash,,,,0.0,0.0
R. Pakkirisamy,7.75,8.2,0.6363961030678927,0.0,0.0
R. Pandiaraajan,5.968421052631578,8.1,1.8693589607072814,0.0,0.0
R. Paremuzashvili,5.9,7.0,1.5556349186104044,0.0,0.0
R. Patricio Díaz,5.9,5.9,,0.0,0.0
R. Patrick Sullivan,4.9,4.9,,0.0,0.0
R. Patrick Williams,2.3,2.3,,0.0,0.0
R. Peter Hunt,6.5,6.5,,0.0,0.0
R. Petkevicius,7.6,7.6,,0.0,0.0
R. Pickett Bugg,5.4,5.4,,0.0,0.0
R. Pukys,7.6,7.6,,0.0,0.0
R. Ramelan,8.4,8.4,,0.0,0.0
R. Ray Barnes,,,,0.0,0.0
R. Richardson Luka,2.8,2.8,,0.0,0.0
R. Rodrigue Kaboré,,,,0.0,0.0
R. Ross,,,,0.0,0.0
R. Ruddell Weatherwax,5.2,5.2,,0.0,0.0
R. Sarathkumar,5.974626865671642,7.9,1.10293592818964,0.0,0.0
R. Sathiyamoorthi Jeyaguru,,,,0.0,0.0
R. Sathya,,,,0.0,0.0
R. Scott Purdy,8.4,8.4,,0.0,0.0
R. Scott Thompson,7.4,7.4,,0.0,0.0
R. Scott Williams,8.2,8.2,,0.0,0.0
R. Selav,6.9,6.9,,0.0,0.0
R. Shandilya,5.5,5.5,,0.0,0.0
R. Shankargowda,6.6,6.6,,0.0,0.0
R. Sharda,6.5,6.5,,0.0,0.0
R. Shulga,6.1,6.1,,0.0,0.0
R. Sikoryak,7.2,7.2,,0.0,0.0
R. Simone Brown,6.7,6.7,,0.0,0.0
R. Sivakumar,,,,0.0,0.0
R. Stepanyan,4.5,4.5,,0.0,0.0
R. Steven Blake,3.72,6.8,1.7963852593472256,0.0,0.0
R. Stevie Moore,7.7,7.7,,0.0,0.0
R. Sundara Moorthy,6.3,6.3,,0.0,0.0
R. Sundarajan,6.07391304347826,7.8,1.2192461871263467,0.0,0.0
R. Sundarakkumar,,,,0.0,0.0
R. Sundaramoorthy,7.7,7.7,,0.0,0.0
R. Tains,5.1,5.1,,0.0,0.0
R. Tanyangwa,,,,0.0,0.0
R. Tariq Powell,5.0,5.0,,0.0,0.0
R. Tataradze,6.9,6.9,,0.0,0.0
R. Temper Galvan,6.9,6.9,,0.0,0.0
R. Terrell Reagan,8.7,8.7,,0.0,0.0
R. Tsulukidze,6.8,6.8,,0.0,0.0
R. Tyrone Fields,5.5,5.5,,0.0,0.0
R. Vardimon,5.2,5.2,,0.0,0.0
R. Walter Hartshorn,5.7,5.7,,0.0,0.0
R. Ward Duffy,4.6,5.0,0.5656854249492382,0.0,0.0
R. Wayland Williams,4.3,5.0,0.9899494936611667,0.0,0.0
R. Wayne Anderson,6.2,6.2,,0.0,0.0
R. Wayne Kruse,5.1,5.1,,0.0,0.0
R. Wright Campbell,4.9,4.9,,0.0,0.0
R. Zachary Shildwachter,4.8,4.8,,0.0,0.0
R.A. Donnelly,4.8,5.6,1.1313708498984758,0.0,0.0
R.A. Dow,4.9,4.9,,0.0,0.0
R.A. Mihailoff,4.6125,8.3,1.9052090249028921,0.0,0.0
R.A. Rivera,6.3,6.3,,0.0,0.0
R.A. Shankaran,6.4,6.4,,0.0,0.0
R.A. The Rugged Man,6.8999999999999995,8.6,1.9974984355438172,0.0,0.0
R.B. Ranson,1.8,1.8,,0.0,0.0
R.Badree,,,,0.0,0.0
R.C. Bates,5.533333333333334,6.2,0.9865765724632494,0.0,0.0
R.C. Brickhouse,,,,0.0,0.0
R.C. Dea,5.2,5.2,,0.0,0.0
R.C. Everbeck,6.9,7.3,0.5656854249492376,0.0,0.0
R.C. Keene,5.2,5.2,,0.0,0.0
R.C. Manoj,6.9,6.9,,0.0,0.0
R.C. Nanney,4.7,4.7,,0.0,0.0
R.C. Ojales,,,,0.0,0.0
R.C. Ormond,4.7,4.7,,0.0,0.0
R.C. Sayyah,3.8,3.8,,0.0,0.0
R.C. Thippeswamy,,,,0.0,0.0
R.D. Babu,,,,0.0,0.0
R.D. Call,6.042857142857143,8.0,1.2220501599388602,0.0,0.0
R.D. DeGani,1.9,1.9,,0.0,0.0
R.D. Ismail,5.7,6.0,0.4242640687119283,0.0,0.0
R.D. McGary,,,,0.0,0.0
R.D. Miller Jr.,4.5,4.5,,0.0,0.0
R.D. Reid,6.0375,7.3,0.8895223437328599,0.0,0.0
R.E. Roudebush,5.3,5.3,,0.0,0.0
R.G. Armstrong,5.898,7.8,1.0310466249676309,0.0,0.0
R.G. Brown,6.0,6.0,,0.0,0.0
R.G. Rader,6.4,6.4,,0.0,0.0
R.G. Wilson,5.2,5.2,,0.0,0.0
R.H. Moss,,,,0.0,0.0
R.H. Thomson,6.454545454545454,7.9,0.7639043026124305,0.0,0.0
R.I. Asad,7.0,7.0,,0.0,0.0
R.J. Adams,6.2250000000000005,8.9,2.102974084481309,0.0,0.0
R.J. Anson,,,,0.0,0.0
R.J. Asher,,,,0.0,0.0
R.J. Atkins,,,,0.0,0.0
R.J. Baker,5.5,5.5,,0.0,0.0
R.J. Bell,4.233333333333333,6.2,2.11266025033211,0.0,0.0
R.J. Best,7.8,7.8,,0.0,0.0
R.J. Bohner,5.4,5.4,,0.0,0.0
R.J. Cantu,5.125,7.2,1.6398678808570728,0.0,0.0
R.J. Cecott,5.619999999999999,7.0,1.1649034294738772,0.0,0.0
R.J. Chmiel,,,,0.0,0.0
R.J. Cutler,6.4,6.4,,0.0,0.0
R.J. Feher,6.35,7.8,2.0506096654409878,0.0,0.0
R.J. Frost,6.15,6.4,0.3535533905932738,0.0,0.0
R.J. Gristak,5.3,5.3,,0.0,0.0
R.J. Guerra,3.5,3.5,,0.0,0.0
R.J. Haynes,5.8,5.8,,0.0,0.0
R.J. Hemant,5.880000000000001,7.9,1.4289856542317,0.0,0.0
R.J. Jackson,,,,0.0,0.0
R.J. Kim Resulta,7.2,7.2,,0.0,0.0
R.J. Knoll,5.566666666666666,7.0,1.833939293797189,0.0,0.0
R.J. Koker,,,,0.0,0.0
R.J. Krish,,,,0.0,0.0
R.J. LaForce,,,,0.0,0.0
R.J. Leyran,6.449999999999999,7.1,0.919238815542512,0.0,0.0
R.J. Lundgren,6.85,7.5,0.9192388155425113,0.0,0.0
R.J. Maximo,6.1,6.1,,0.0,0.0
R.J. Mchatton,7.8,7.8,,0.0,0.0
R.J. Miller,5.05,5.5,0.636396103067893,0.0,0.0
R.J. Mukul,7.1,7.1,,0.0,0.0
R.J. Murugan,,,,0.0,0.0
R.J. Orr,5.0,5.0,,0.0,0.0
R.J. Owens,6.7,6.7,,0.0,0.0
R.J. Parnell,7.9,7.9,,0.0,0.0
R.J. Parrish,,,,0.0,0.0
R.J. Prithvi,,,,0.0,0.0
R.J. Reed,6.8,6.8,,0.0,0.0
R.J. Reyes,4.6,4.6,,0.0,0.0
R.J. Reynolds,4.4,4.4,,0.0,0.0
R.J. Rohith,7.2,7.2,,0.0,0.0
R.J. Roopesh Shetty,3.6,3.6,,0.0,0.0
R.J. Sedlik,,,,0.0,0.0
R.J. Sharpe,8.3,8.3,,0.0,0.0
R.J. Sheedy,,,,0.0,0.0
R.J. Stephens,6.9,6.9,,0.0,0.0
R.J. Sudesh,7.2,7.2,,0.0,0.0
R.J. Taylor,6.2,6.2,,0.0,0.0
R.J. Wagner,5.84,7.8,1.7415510328439985,0.0,0.0
R.J. Walker,4.0600000000000005,5.3,0.8905054744357273,0.0,0.0
R.J. Williams,5.050000000000001,5.2,0.2121320343559638,0.0,0.0
R.K. Anderson,5.2846153846153845,7.7,1.412943826346347,0.0,0.0
R.K. Grover,,,,0.0,0.0
R.K. Gupta,,,,0.0,0.0
R.K. Kapoor,3.7,3.7,,0.0,0.0
R.K. Mama,6.925,7.5,0.5678908345800275,0.0,0.0
R.K. Nair,7.7,7.7,,0.0,0.0
R.K. Narayan,6.9,6.9,,0.0,0.0
R.K. Raman,7.25,7.9,0.9192388155425123,0.0,0.0
R.K. Selvamani,4.8,4.8,,0.0,0.0
R.K. Shuquem,,,,0.0,0.0
R.K. Suresh,5.672727272727273,8.1,1.0555481126797668,0.0,0.0
R.L. Armstrong,5.471428571428571,6.5,0.8654753717163879,0.0,0.0
R.L. Boyce,7.9,7.9,,0.0,0.0
R.L. Burnside,7.2,7.2,,0.0,0.0
R.L. Davis,5.2,5.2,,0.0,0.0
R.L. Mann,5.5,5.5,,0.0,0.0
R.L. Martin,3.3,3.3,,0.0,0.0
R.L. McMurry,3.5,3.5,,0.0,0.0
R.L. Moser,7.9,7.9,,0.0,0.0
R.L.V. Ramakrishnan,5.05,5.1,0.0707106781186545,0.0,0.0
R.M. Mishra,4.4,4.4,,0.0,0.0
R.M.T. Ronosuripto,6.8,6.8,,0.0,0.0
R.N. Bullard,3.8,5.0,1.6970562748477143,0.0,0.0
R.N. Sudarshan,7.072727272727272,9.3,1.6480842873414634,0.0,0.0
R.N.R. Manohar,6.123529411764705,8.2,1.0353317172316718,0.0,0.0
R.O. Glasgow,6.6,8.6,2.8284271247461903,0.0,0.0
R.O. Mackey,8.0,8.0,,0.0,0.0
R.P. Blondell,5.2,5.2,,0.0,0.0
R.P. Gall,,,,0.0,0.0
R.P. Patnaik,6.6,6.6,,0.0,0.0
R.P. Vishwam,6.166666666666667,7.0,0.8504900548115385,0.0,0.0
R.R. Baker,4.0,4.0,,0.0,0.0
R.R. Herrera,6.32,7.5,1.5106290080625353,0.0,0.0
R.R. Michael Humphreys,,,,0.0,0.0
R.R. Reddy,,,,0.0,0.0
R.Ramkumar,,,,0.0,0.0
R.S. .Tiwari,,,,0.0,0.0
R.S. Anderson,6.5,6.5,,0.0,0.0
R.S. Chopra,6.76,7.7,0.7829431652425357,0.0,0.0
R.S. Griffin,,,,0.0,0.0
R.S. King,5.1,5.1,,0.0,0.0
R.S. Malik,4.5,4.5,,0.0,0.0
R.S. Manohar,6.947058823529411,8.4,0.7548771901392393,0.0,0.0
R.S. Nanda,,,,0.0,0.0
R.S. Shivaji,6.2105263157894735,8.2,1.179875104897927,0.0,0.0
R.S. Vimal,,,,0.0,0.0
R.S.G. Chelladurai,6.0,6.0,,0.0,0.0
R.S.M. Brittain,6.9,6.9,,0.0,0.0
R.T. Kumar,5.5,5.5,,0.0,0.0
R.T. Steckel,7.3,7.3,,0.0,0.0
R.T. Vessels,,,,0.0,0.0
R.V. Bharathan,,,,0.0,0.0
R.V. Deva,,,,0.0,0.0
R.V. Prasad,,,,0.0,0.0
R.V. Udayakumar,5.7,5.7,,0.0,0.0
R.V. Udhaya Kumar,5.5,5.5,,0.0,0.0
R.W. Camies,,,,0.0,0.0
R.W. Martin,4.2,4.2,,0.0,0.0
R.W. Sloan,,,,0.0,0.0
R.W. Smith,3.5,3.5,,0.0,0.0
R.W. Speer,,,,0.0,0.0
R.k. Sharma,5.4,5.4,,0.0,0.0
R3hab,,,,0.0,0.0
RAC,,,,0.0,0.0
RBX,3.9,3.9,,0.0,0.0
RC Eusebio,9.0,9.0,,0.0,0.0
RC Nyst,,,,0.0,0.0
RC Peters,6.7,6.7,,0.0,0.0
RCB,5.5,5.5,,0.0,0.0
RD Robb,6.1,7.9,1.5362291495737217,0.0,0.0
RG Guinolbay,,,,0.0,0.0
RJ Agustin,7.4,7.7,0.42426406871192857,0.0,0.0
RJ Anmol,,,,0.0,0.0
RJ Ariar,,,,0.0,0.0
RJ Balaji,5.822727272727272,7.2,0.97391298045898,0.0,0.0
RJ Barnes,,,,0.0,0.0
RJ Brown,5.9,5.9,0.0,0.0,0.0
RJ Coleman,4.0,4.0,,0.0,0.0
RJ Collins,8.8,8.8,,0.0,0.0
RJ Cyler,6.38,7.7,0.7854934754662193,0.0,0.0
RJ Fetherstonhaugh,5.866666666666667,6.7,1.0408329997330663,0.0,0.0
RJ Guy,,,,0.0,0.0
RJ Hanson,6.85,9.1,3.181980515339464,0.0,0.0
RJ Hermes,6.1,6.1,,0.0,0.0
RJ Hiren Barot,,,,0.0,0.0
RJ Jana,4.9,4.9,,0.0,0.0
RJ Joseph Marino,6.8,6.8,,0.0,0.0
RJ Konner,3.7,3.7,,0.0,0.0
RJ Ledesma,6.7,6.7,,0.0,0.0
RJ Loubier,,,,0.0,0.0
RJ Messenger,2.5,2.5,,0.0,0.0
RJ Mitte,5.7700000000000005,7.6,1.1372969904314547,0.0,0.0
RJ Pacheco,5.8,5.8,,0.0,0.0
RJ Padilla,7.1,7.7,0.8485281374238568,0.0,0.0
RJ Pradeepa,8.0,8.0,,0.0,0.0
RJ Saycon,6.8,6.8,,0.0,0.0
RJ Shearer,4.6,4.6,,0.0,0.0
RJ Skinner,3.6,3.6,,0.0,0.0
RJ Zozobrado,,,,0.0,0.0
RK Bagatsing,5.3999999999999995,7.3,1.2041594578792294,0.0,0.0
RK Chandan,,,,0.0,0.0
RK Jusay,,,,0.0,0.0
RK Master,,,,0.0,0.0
RK Mehta,,,,0.0,0.0
RM,,,,0.0,0.0
RP Kahl,5.838461538461539,7.2,0.9323254631461959,0.0,0.0
RP Singh,,,,0.0,0.0
RR Lopez,,,,0.0,0.0
RS Francisco,6.266666666666667,6.9,0.6592925501373931,0.0,0.0
RS Magtaan,7.3,7.3,,0.0,0.0
RTube543,,,,0.0,0.0
RZA,5.907692307692307,7.8,1.0339741602683135,0.0,0.0
Ra Amen,,,,0.0,0.0
Ra Hanna,5.300000000000001,5.4,0.1414213562373093,0.0,0.0
Ra Hyeon-Ho,,,,0.0,0.0
Ra Mel El,3.6,3.6,,0.0,0.0
Ra Ragnar Novod,,,,0.0,0.0
Ra'Chelni M. Weir II,,,,0.0,0.0
Ra'Shawn Durell,8.1,8.1,,0.0,0.0
Ra'anan Alexandrowicz,,,,0.0,0.0
Ra'anan Hefetz,6.444444444444445,7.7,1.0783217413081212,0.0,0.0
Ra'ed Alshammari,,,,0.0,0.0
Ra'na Safavi,4.6,4.6,,0.0,0.0
Ra-yeong Kang,6.5,6.5,,0.0,0.0
Ra. Sankaran,6.8428571428571425,7.6,0.7913219801006894,0.0,0.0
RaJay Chandler,6.6,6.6,,0.0,0.0
RaShaan Houston,,,,0.0,0.0
Raachit Kothari,8.2,8.2,,0.0,0.0
Raad Alaulddin,5.8,5.8,,0.0,0.0
Raad Azoeer,7.2,7.2,,0.0,0.0
Raad Rawi,6.671428571428572,7.5,0.7250615737399723,0.0,0.0
Raadhe Kumar,,,,0.0,0.0
Raaf Baldwin,3.7,3.7,,0.0,0.0
Raaf Chaudhary,5.966666666666667,6.9,0.6324555320336758,0.0,0.0
Raaf le Clercq,,,,0.0,0.0
Raafat Ahmad,5.6,5.6,,0.0,0.0
Raafat Bayoumi,3.6,3.6,,0.0,0.0
Raafet Haydar,7.1,7.1,,0.0,0.0
Raag Oiinitom,7.1,7.9,1.1313708498984762,0.0,0.0
Raaga Uthaya,,,,0.0,0.0
Raaghav Chanana,5.6000000000000005,6.1,0.45825756949558405,0.0,0.0
Raaghav Ranganathan,6.366666666666667,7.2,1.5108496505829647,0.0,0.0
Raaghavan Murugan,6.466666666666666,7.4,1.3650396819628845,0.0,0.0
Raaghhav Abhyant,,,,0.0,0.0
Raaghu Raamanakoppa,6.4,6.4,,0.0,0.0
Raahul,7.9,7.9,,0.0,0.0
Raahul Kanodia,,,,0.0,0.0
Raaj,5.6,5.6,,0.0,0.0
Raaj Arya,9.2,9.2,,0.0,0.0
Raaj Gopal,4.1,4.1,,0.0,0.0
Raaj Kumar,6.42,7.6,0.8770941327172695,0.0,0.0
Raaj Kumar M,5.8,5.8,,0.0,0.0
Raaj Patil,,,,0.0,0.0
Raaj Rao,,,,0.0,0.0
Raaj Singh Arora,7.0,7.1,0.173205080756888,0.0,0.0
Raaj Suriyan,6.9,6.9,,0.0,0.0
Raaj Tilak,3.9,3.9,,0.0,0.0
Raaj Vishwakarma,,,,0.0,0.0
Raaja Keerthi,,,,0.0,0.0
Raajan Modi,9.0,9.0,,0.0,0.0
Raajan Sharma,,,,0.0,0.0
Raajeev Kumaar Sharmaa,,,,0.0,0.0
Raajegowda,,,,0.0,0.0
Raajhorshee De,6.1,6.1,,0.0,0.0
Raajiv Kumar,7.3,7.3,,0.0,0.0
Raajveer Patil,,,,0.0,0.0
Raaka Kikka,4.3,4.3,,0.0,0.0
Raakel Räsänen,,,,0.0,0.0
Raakesh Babu,6.6,6.6,,0.0,0.0
Raakesh Maudgal,6.9,6.9,,0.0,0.0
Raakeshh Dubey,,,,0.0,0.0
Raakhee,7.3,7.3,,0.0,0.0
Raakhiayyangar,,,,0.0,0.0
Raali,6.9,6.9,,0.0,0.0
Raam,,,,0.0,0.0
Raam Indran,,,,0.0,0.0
Raam Weinfeld,3.966666666666667,4.2,0.25166114784235794,0.0,0.0
Raamin Samiyi,5.8,5.8,,0.0,0.0
Raamz,,,,0.0,0.0
Raan Lewis,5.1,5.1,,0.0,0.0
Raana Vikram,5.2,5.2,,0.0,0.0
Raanan Paz,7.1,7.1,,0.0,0.0
Raanna,,,,0.0,0.0
Raanveer,5.3,5.3,,0.0,0.0
Raanveer Chahal,4.300000000000001,6.4,2.9698484809834995,0.0,0.0
Raas Raj,,,,0.0,0.0
Raashan Carnegie,5.8999999999999995,6.8,0.7810249675906652,0.0,0.0
Raashi Balakrishna,5.7,5.7,,0.0,0.0
Raashi Singh,,,,0.0,0.0
Raashid Hooks,,,,0.0,0.0
Raashul Tandon,7.175,8.3,1.4453949863849216,0.0,0.0
Raasik Kumar,7.9,7.9,,0.0,0.0
Raavi Kondala Rao,6.758823529411765,8.3,1.665479969681943,0.0,0.0
Raayo S. Bakhirta,5.2,7.6,2.4515301344262523,0.0,0.0
Raaz Mania,,,,0.0,0.0
Rab Adams,8.5,8.5,,0.0,0.0
Rab Affleck,5.7,6.4,0.9899494936611668,0.0,0.0
Rab Leon,7.7,7.7,,0.0,0.0
Rab McClintock,5.2,5.2,,0.0,0.0
Rab McPhee,,,,0.0,0.0
Rabah Ameur-Zaïmeche,6.24,6.6,0.25099800796022265,0.0,0.0
Rabah Aït Ouyahia,6.65,6.8,0.21213203435596445,0.0,0.0
Rabah Belamri,,,,0.0,0.0
Rabah Benamar,6.7,6.7,,0.0,0.0
Rabah Benamouri,6.8,6.8,,0.0,0.0
Rabah Bouchtal,6.7,6.7,,0.0,0.0
Rabah Leghaa,6.7,6.7,,0.0,0.0
Rabah Loucif,5.216666666666667,6.9,0.8975893641675279,0.0,0.0
Rabah Nait Oufella,6.12,7.2,0.8080154013933701,0.0,0.0
Rabah Zahi,4.9,4.9,,0.0,0.0
Rabah Zennouche,,,,0.0,0.0
Raban Bieling,4.711111111111111,5.9,0.8894442709417555,0.0,0.0
Rabani Sadeed,7.3,7.3,,0.0,0.0
Rabat Ali,7.9,7.9,,0.0,0.0
Rabatan Salem,,,,0.0,0.0
Rabbah Besseghir,6.7,6.7,,0.0,0.0
Rabbani Soyam,,,,0.0,0.0
Rabbe Smedlund,5.733333333333333,7.6,1.665332799572906,0.0,0.0
Rabbi Bernath,,,,0.0,0.0
Rabbi Hussein,,,,0.0,0.0
Rabbi Kandola,6.933333333333334,8.6,2.2300971578236966,0.0,0.0
Rabbi Khan,5.5,5.5,,0.0,0.0
Rabbi Manis,,,,0.0,0.0
Rabbie Azzabi,6.2,6.2,,0.0,0.0
Rabbit,8.4,8.4,,0.0,0.0
Rabbit Chen,5.8,5.8,,0.0,0.0
Rabbit Duran,7.2,7.2,,0.0,0.0
Rabbit Mac,8.8,8.8,,0.0,0.0
Rabee Zureikat,8.4,8.4,,0.0,0.0
Rabel Bueno,,,,0.0,0.0
Raber Ibrahim,4.8,4.8,,0.0,0.0
Rabi Aho,,,,0.0,0.0
Rabi Banerjee,7.1000000000000005,7.8,0.6244997998398399,0.0,0.0
Rabi Baskey,,,,0.0,0.0
Rabi Das,6.8,6.8,,0.0,0.0
Rabi Ghosh,7.1262295081967215,8.9,1.0874897147933955,0.0,0.0
Rabi Giri,8.7,8.7,,0.0,0.0
Rabi Mishra,7.7,7.7,,0.0,0.0
Rabi Misra,6.5,7.3,1.2999999999999998,0.0,0.0
Rabi Niure,,,,0.0,0.0
Rabi Panda,6.2,6.2,,0.0,0.0
Rabi Shankar,,,,0.0,0.0
Rabi Taha,5.7,5.7,,0.0,0.0
Rabie El Kati,,,,0.0,0.0
Rabie Kati,6.266666666666667,8.0,2.581343319539912,0.0,0.0
Rabih Ajami,5.4,5.4,,0.0,0.0
Rabih Dakhlallah,3.4,3.4,,0.0,0.0
Rabih El Zaher,,,,0.0,0.0
Rabih Mroue,6.55,7.3,0.704745817062199,0.0,0.0
Rabii Benjhail Tadlaoui,4.9,5.0,0.14142135623730995,0.0,0.0
Rabii Benjhaile,6.6,6.6,,0.0,0.0
Rabii El Jawhari,7.4,7.4,,0.0,0.0
Rabij Benjhaile,,,,0.0,0.0
Rabin Bhattacharya,7.800000000000001,7.9,0.14142135623730995,0.0,0.0
Rabin Bhuyan,,,,0.0,0.0
Rabin Gurung,,,,0.0,0.0
Rabin Thapa,8.133333333333333,8.6,0.5686240703077329,0.0,0.0
Rabindra Jha,5.633333333333333,8.2,1.789553016817328,0.0,0.0
Rabindra Rout,,,,0.0,0.0
Rabindra Singh Baniya,7.733333333333333,8.5,0.5887840577551898,0.0,0.0
Rabindranath Maharaj,,,,0.0,0.0
Rabiranjan Maitra,6.833333333333333,7.8,0.9179687721631201,0.0,0.0
Rabit Batulla,,,,0.0,0.0
Rabiu Rikadawa,,,,0.0,0.0
Rabiul,7.466666666666666,8.9,1.4502873278538055,0.0,0.0
Rabiul Hasan,,,,0.0,0.0
Rabiya Abish,,,,0.0,0.0
Rabiàa Tlili,,,,0.0,0.0
Rabodemacaco,,,,0.0,0.0
Rabon Hutcherson,5.5,6.6,1.5556349186104041,0.0,0.0
Rabyoung Thonden Gyalkhang,6.5,6.5,,0.0,0.0
Rabzki Muzy,7.4,7.4,,0.0,0.0
Racco,6.6,6.6,,0.0,0.0
Race Bannon,,,,0.0,0.0
Race Gentry,4.6,4.6,,0.0,0.0
Race Hobbs,,,,0.0,0.0
Race Owen,5.6,5.6,,0.0,0.0
Racha Ravi,5.7875,7.6,1.5422038960989743,0.0,0.0
Rachael Brioux,,,,0.0,0.0
Rachael Burns,,,,0.0,0.0
Rachael Carnegie,,,,0.0,0.0
Rachael Copelan,5.2,5.2,,0.0,0.0
Rachael Crewesmith,,,,0.0,0.0
Rachael Daniels,,,,0.0,0.0
Rachael Garrison,7.0,7.0,,0.0,0.0
Rachael Keightley,,,,0.0,0.0
Rachael Maier,,,,0.0,0.0
Rachael McKee,,,,0.0,0.0
Rachael Pecore-Valdez,,,,0.0,0.0
Rachael Speedy,6.3,6.3,,0.0,0.0
Rachael Stolte,,,,0.0,0.0
Rachael West,5.0,5.0,,0.0,0.0
Rachael Yeager,7.9,7.9,,0.0,0.0
Rachakonda Vidyasagar,7.6000000000000005,8.3,0.9899494936611668,0.0,0.0
Rachan Chandra,3.9,3.9,,0.0,0.0
Rachan Kanghanamat,3.6,3.6,,0.0,0.0
Rachana,,,,0.0,0.0
Rachana Smith,7.2,7.2,,0.0,0.0
Rachapudi Kaushik,,,,0.0,0.0
Racheal Shaw,4.0,4.0,,0.0,0.0
Rached Khémis,7.8,7.8,,0.0,0.0
Rachel A. Chambers,8.7,8.7,,0.0,0.0
Rachel Addai,6.9,6.9,,0.0,0.0
Rachel Agmon,7.7,7.7,,0.0,0.0
Rachel Anthony,,,,0.0,0.0
Rachel Atterson,6.2,6.2,,0.0,0.0
Rachel Atyed,7.9,7.9,,0.0,0.0
Rachel Ayers,4.2,4.2,,0.0,0.0
Rachel Baker,7.7,7.7,,0.0,0.0
Rachel Battaglia,,,,0.0,0.0
Rachel Bellone,,,,0.0,0.0
Rachel Blackwell,8.2,8.2,,0.0,0.0
Rachel Bolan,,,,0.0,0.0
Rachel Browne,,,,0.0,0.0
Rachel Burn,,,,0.0,0.0
Rachel Camp,4.0,4.0,,0.0,0.0
Rachel Canton,,,,0.0,0.0
Rachel Chenus,,,,0.0,0.0
Rachel Chibnik,,,,0.0,0.0
Rachel Christen,4.5,4.5,,0.0,0.0
Rachel Cole-Wilkin,,,,0.0,0.0
Rachel Covert,,,,0.0,0.0
Rachel Daniels,,,,0.0,0.0
Rachel Dillard,6.6,6.6,,0.0,0.0
Rachel Dyson,6.8,6.8,,0.0,0.0
Rachel Faber,,,,0.0,0.0
Rachel Fenton,8.3,8.3,,0.0,0.0
Rachel Fey,,,,0.0,0.0
Rachel Fischer,7.2,7.2,,0.0,0.0
Rachel Gilford,7.4,7.4,,0.0,0.0
Rachel Glenn,,,,0.0,0.0
Rachel Hanson,4.9,4.9,,0.0,0.0
Rachel Hastings,7.8,7.8,,0.0,0.0
Rachel Horesovsky,,,,0.0,0.0
Rachel Hunt,,,,0.0,0.0
Rachel Javier,6.25,6.4,0.21213203435596475,0.0,0.0
Rachel Kramer,,,,0.0,0.0
Rachel Laboucarie,6.4,6.4,,0.0,0.0
Rachel Levita,5.4,5.4,,0.0,0.0
Rachel Liberto,7.2,7.2,,0.0,0.0
Rachel Mellissa Mann,,,,0.0,0.0
Rachel Nakawatase,,,,0.0,0.0
Rachel Renaud,3.7,3.7,,0.0,0.0
Rachel Rice,,,,0.0,0.0
Rachel Rosen,5.8,5.8,,0.0,0.0
Rachel Rye,,,,0.0,0.0
Rachel Shigley,,,,0.0,0.0
Rachel Smith,,,,0.0,0.0
Rachel T. Mitchell,5.9,5.9,,0.0,0.0
Rachel Terry,,,,0.0,0.0
Rachel Thompson,,,,0.0,0.0
Rachel Toups,,,,0.0,0.0
Rachel Whitbread,5.2,5.2,,0.0,0.0
Rachel Williams,,,,0.0,0.0
Rachel Wise,5.725,6.7,1.187083260208258,0.0,0.0
Rachel Worth,,,,0.0,0.0
Rachele Cicerchia,,,,0.0,0.0
Rachele Edson,,,,0.0,0.0
Rachele Risaliti,,,,0.0,0.0
Rachele Romano,6.6,6.6,,0.0,0.0
Rachelle Claire Melchor,,,,0.0,0.0
Rachelle Hugg,7.4,7.4,,0.0,0.0
Rachi Chowdhury,,,,0.0,0.0
Rachid Abeghraz,6.9,6.9,,0.0,0.0
Rachid Adjane,5.699999999999999,7.1,1.9798989873223325,0.0,0.0
Rachid Amrani,6.2,6.2,,0.0,0.0
Rachid Badouri,5.1,6.0,0.7348469228349531,0.0,0.0
Rachid Bahia,4.9,4.9,,0.0,0.0
Rachid Barada,6.5,6.5,,0.0,0.0
Rachid Belaguili,,,,0.0,0.0
Rachid Ben Mabrouk,7.3,7.3,,0.0,0.0
Rachid Benassain,6.1,6.1,,0.0,0.0
Rachid Benbouchta,,,,0.0,0.0
Rachid Benhaissan,6.1,6.1,,0.0,0.0
Rachid Bentaher,6.5,6.5,,0.0,0.0
Rachid Berkani,7.7,7.7,,0.0,0.0
Rachid Bidi,7.75,7.8,0.0707106781186545,0.0,0.0
Rachid Bouafia,5.4,5.4,,0.0,0.0
Rachid Bouchabla,8.1,8.1,,0.0,0.0
Rachid Bouchareb,,,,0.0,0.0
